year,season,area,age,n
2001,3,5,2,208745000
2001,3,5,3,52972700
2001,3,5,4,22886700
2001,3,5,5,27602800
2001,3,5,6,15665200
2001,3,5,7,8070900
2001,3,5,8,5014890
2001,3,5,9,4709260
2001,3,5,10,2056390
2001,3,5,11,1070800
2001,3,5,12,866871
2001,3,5,13,333386
2001,3,5,14,310437
2001,3,5,15,190488
2001,3,5,16,535251
2002,3,5,1,260509000
2002,3,5,2,292666000
2002,3,5,3,62794400
2002,3,5,4,46862200
2002,3,5,5,25514700
2002,3,5,6,20227900
2002,3,5,7,10400700
2002,3,5,8,6073820
2002,3,5,9,4949280
2002,3,5,10,2700180
2002,3,5,11,1582550
2002,3,5,12,1119690
2002,3,5,13,582239
2002,3,5,14,298705
2002,3,5,15,196382
2002,3,5,16,532096
2003,3,5,1,146470000
2003,3,5,2,81218600
2003,3,5,3,42964500
2003,3,5,4,7205870
2003,3,5,5,18782700
2003,3,5,6,23898300
2003,3,5,7,9278860
2003,3,5,8,8295220
2003,3,5,9,3969470
2003,3,5,10,3000060
2003,3,5,11,1935710
2003,3,5,12,1028850
2003,3,5,13,592500
2003,3,5,14,329474
2003,3,5,15,243879
2003,3,5,16,574596
2004,3,5,1,443676000
2004,3,5,2,276762000
2004,3,5,3,109301000
2004,3,5,4,49770700
2004,3,5,5,11510600
2004,3,5,6,5198480
2004,3,5,7,5575670
2004,3,5,8,3422150
2004,3,5,9,3089080
2004,3,5,10,3329890
2004,3,5,11,1476590
2004,3,5,12,1135010
2004,3,5,13,419475
2004,3,5,14,328231
2004,3,5,15,295457
2004,3,5,16,538087
2005,3,5,1,383705000
2005,3,5,2,177102000
2005,3,5,3,81869800
2005,3,5,4,41848900
2005,3,5,5,36978800
2005,3,5,6,28195800
2005,3,5,7,15281700
2005,3,5,8,9932480
2005,3,5,9,2534790
2005,3,5,10,972578
2005,3,5,11,1234710
2005,3,5,12,834020
2005,3,5,13,410553
2005,3,5,14,410760
2005,3,5,15,239483
2005,3,5,16,574111
2006,3,5,1,292741000
2006,3,5,2,232741000
2006,3,5,3,90164700
2006,3,5,4,51130500
2006,3,5,5,35113000
2006,3,5,6,17119500
2006,3,5,7,12719700
2006,3,5,8,9385420
2006,3,5,9,6112960
2006,3,5,10,4729900
2006,3,5,11,2316470
2006,3,5,12,1453960
2006,3,5,13,347732
2006,3,5,14,132643
2006,3,5,15,216556
2006,3,5,16,545210
2007,3,5,1,383743000
2007,3,5,2,242457000
2007,3,5,3,62920100
2007,3,5,4,46788900
2007,3,5,5,25621300
2007,3,5,6,21602500
2007,3,5,7,11450300
2007,3,5,8,11800700
2007,3,5,9,6147820
2007,3,5,10,2679150
2007,3,5,11,2136410
2007,3,5,12,1503520
2007,3,5,13,669212
2007,3,5,14,581318
2007,3,5,15,319509
2007,3,5,16,531201
2008,3,5,1,293426000
2008,3,5,2,197108000
2008,3,5,3,99152500
2008,3,5,4,40255000
2008,3,5,5,26174800
2008,3,5,6,21735500
2008,3,5,7,10029200
2008,3,5,8,8370010
2008,3,5,9,4679070
2008,3,5,10,3362190
2008,3,5,11,1597500
2008,3,5,12,1885200
2008,3,5,13,714485
2008,3,5,14,313160
2008,3,5,15,318305
2008,3,5,16,693634
2009,3,5,1,490147000
2009,3,5,2,225817000
2009,3,5,3,70864100
2009,3,5,4,44104200
2009,3,5,5,20207700
2009,3,5,6,14216700
2009,3,5,7,10952500
2009,3,5,8,7291850
2009,3,5,9,4063350
2009,3,5,10,3455220
2009,3,5,11,1643640
2009,3,5,12,1138910
2009,3,5,13,570794
2009,3,5,14,397750
2009,3,5,15,212537
2009,3,5,16,777421
2010,3,5,1,385753000
2010,3,5,2,157300000
2010,3,5,3,94103400
2010,3,5,4,29033800
2010,3,5,5,34671600
2010,3,5,6,19151800
2010,3,5,7,8338870
2010,3,5,8,7564920
2010,3,5,9,3407230
2010,3,5,10,2226670
2010,3,5,11,1522960
2010,3,5,12,1083300
2010,3,5,13,469550
2010,3,5,14,438637
2010,3,5,15,255320
2010,3,5,16,639394
2011,3,5,1,310720000
2011,3,5,2,143002000
2011,3,5,3,55927200
2011,3,5,4,42866100
2011,3,5,5,30620800
2011,3,5,6,15628700
2011,3,5,7,11775700
2011,3,5,8,5868000
2011,3,5,9,5722540
2011,3,5,10,3196550
2011,3,5,11,1269930
2011,3,5,12,1064280
2011,3,5,13,430895
2011,3,5,14,291879
2011,3,5,15,218311
2011,3,5,16,620108
2012,3,5,1,356468000
2012,3,5,2,250224000
2012,3,5,3,60619000
2012,3,5,4,28552600
2012,3,5,5,21892700
2012,3,5,6,12563500
2012,3,5,7,8389290
2012,3,5,8,8308310
2012,3,5,9,4965730
2012,3,5,10,2698700
2012,3,5,11,1855140
2012,3,5,12,952710
2012,3,5,13,688388
2012,3,5,14,426067
2012,3,5,15,192298
2012,3,5,16,544060
2013,3,5,1,449211000
2013,3,5,2,200393000
2013,3,5,3,71707400
2013,3,5,4,45472500
2013,3,5,5,26608400
2013,3,5,6,21549000
2013,3,5,7,9114720
2013,3,5,8,5811230
2013,3,5,9,4046320
2013,3,5,10,2181100
2013,3,5,11,1312670
2013,3,5,12,1335650
2013,3,5,13,597560
2013,3,5,14,377765
2013,3,5,15,293661
2013,3,5,16,600381
2014,3,5,1,247663000
2014,3,5,2,191495000
2014,3,5,3,102827000
2014,3,5,4,37020900
2014,3,5,5,27345900
2014,3,5,6,14789000
2014,3,5,7,8705290
2014,3,5,8,9013120
2014,3,5,9,4438890
2014,3,5,10,3251180
2014,3,5,11,1581230
2014,3,5,12,881248
2014,3,5,13,524462
2014,3,5,14,288480
2014,3,5,15,192915
2014,3,5,16,674019
2015,3,5,1,400992000
2015,3,5,2,146225000
2015,3,5,3,95011500
2015,3,5,4,25175900
2015,3,5,5,13670600
2015,3,5,6,14638100
2015,3,5,7,13541600
2015,3,5,8,7271760
2015,3,5,9,4488430
2015,3,5,10,2216380
2015,3,5,11,1306500
2015,3,5,12,1421220
2015,3,5,13,540502
2015,3,5,14,394976
2015,3,5,15,258848
2015,3,5,16,540558
2016,3,5,1,533610000
2016,3,5,2,137410000
2016,3,5,3,43213700
2016,3,5,4,21736100
2016,3,5,5,22084100
2016,3,5,6,10361500
2016,3,5,7,11363300
2016,3,5,8,5661700
2016,3,5,9,2374110
2016,3,5,10,2431220
2016,3,5,11,2229210
2016,3,5,12,1085450
2016,3,5,13,540074
2016,3,5,14,267060
2016,3,5,15,190273
2016,3,5,16,655355
2017,3,5,1,400840000
2017,3,5,2,224427000
2017,3,5,3,47888400
2017,3,5,4,15561500
2017,3,5,5,22193500
2017,3,5,6,7723130
2017,3,5,7,5243280
2017,3,5,8,3614350
2017,3,5,9,3370500
2017,3,5,10,1625410
2017,3,5,11,1706750
2017,3,5,12,930167
2017,3,5,13,283581
2017,3,5,14,299432
2017,3,5,15,324748
2017,3,5,16,531180
2018,3,5,1,485366000
2018,3,5,2,160421000
2018,3,5,3,49583900
2018,3,5,4,12689400
2018,3,5,5,20158600
2018,3,5,6,13561000
2018,3,5,7,4896190
2018,3,5,8,3638310
2018,3,5,9,2975930
2018,3,5,10,1470900
2018,3,5,11,1065760
2018,3,5,12,552140
2018,3,5,13,382843
2018,3,5,14,208082
2018,3,5,15,249346
2018,3,5,16,491212
2019,3,5,1,132169000
2019,3,5,2,92494800
2019,3,5,3,38069300
2019,3,5,4,37154500
2019,3,5,5,29278700
2019,3,5,6,11063000
2019,3,5,7,5895820
2019,3,5,8,4631630
2019,3,5,9,4077830
2019,3,5,10,2319850
2019,3,5,11,850880
2019,3,5,12,660603
2019,3,5,13,328509
2019,3,5,14,227167
2019,3,5,15,193619
2019,3,5,16,411875
2020,3,5,1,360140000
2020,3,5,2,86006400
2020,3,5,3,77173700
2020,3,5,4,9428570
2020,3,5,5,2864550
2020,3,5,6,2858690
2020,3,5,7,3750350
2020,3,5,8,5081880
2020,3,5,9,4082570
2020,3,5,10,1737610
2020,3,5,11,1020570
2020,3,5,12,740595
2020,3,5,13,497738
2020,3,5,14,267580
2020,3,5,15,118097
2020,3,5,16,339836
2021,3,5,1,261774000
2021,3,5,2,81629100
2021,3,5,3,15994900
2021,3,5,4,7280320
2021,3,5,5,15902600
2021,3,5,6,13763800
2021,3,5,7,6111850
2021,3,5,8,1985390
2021,3,5,9,699636
2021,3,5,10,474351
2021,3,5,11,996713
2021,3,5,12,781189
2021,3,5,13,494709
2021,3,5,14,240408
2021,3,5,15,177915
2021,3,5,16,417424
1972,4,5,1,11876600
1972,4,5,2,13373700
1972,4,5,3,11317900
1972,4,5,4,12584800
1972,4,5,5,9062230
1972,4,5,6,6744890
1972,4,5,7,6519050
1972,4,5,8,3703510
1972,4,5,9,3157560
1972,4,5,10,1537420
1972,4,5,11,1130660
1972,4,5,12,674264
1972,4,5,13,550867
1972,4,5,14,242309
1972,4,5,15,187182
1972,4,5,16,335465
1973,4,5,1,5995820
1973,4,5,2,45201400
1973,4,5,3,17284800
1973,4,5,4,14785200
1973,4,5,5,10026500
1973,4,5,6,6136340
1973,4,5,7,3642100
1973,4,5,8,3639450
1973,4,5,9,3091280
1973,4,5,10,1536320
1973,4,5,11,1145260
1973,4,5,12,645362
1973,4,5,13,515158
1973,4,5,14,226285
1973,4,5,15,177267
1973,4,5,16,438397
1974,4,5,1,73418300
1974,4,5,2,16521900
1974,4,5,3,49060300
1974,4,5,4,2948600
1974,4,5,5,5971430
1974,4,5,6,6391820
1974,4,5,7,4265840
1974,4,5,8,5080010
1974,4,5,9,3339550
1974,4,5,10,1488080
1974,4,5,11,799100
1974,4,5,12,658280
1974,4,5,13,514871
1974,4,5,14,228860
1974,4,5,15,181137
1974,4,5,16,452495
1975,4,5,1,18370000
1975,4,5,2,9722840
1975,4,5,3,24148700
1975,4,5,4,24456300
1975,4,5,5,12919700
1975,4,5,6,4136600
1975,4,5,7,8758250
1975,4,5,8,1779850
1975,4,5,9,2951120
1975,4,5,10,1404240
1975,4,5,11,1126740
1975,4,5,12,986787
1975,4,5,13,571788
1975,4,5,14,237177
1975,4,5,15,145058
1975,4,5,16,485141
1976,4,5,1,9571920
1976,4,5,2,23207300
1976,4,5,3,31987300
1976,4,5,4,4837950
1976,4,5,5,6086170
1976,4,5,6,7137760
1976,4,5,7,5150490
1976,4,5,8,4892540
1976,4,5,9,3776440
1976,4,5,10,1180550
1976,4,5,11,1399620
1976,4,5,12,427868
1976,4,5,13,555655
1976,4,5,14,215629
1976,4,5,15,220390
1976,4,5,16,553013
1977,4,5,1,26565200
1977,4,5,2,18750800
1977,4,5,3,29299500
1977,4,5,4,9623670
1977,4,5,5,7530180
1977,4,5,6,6167920
1977,4,5,7,7071160
1977,4,5,8,2236320
1977,4,5,9,2793120
1977,4,5,10,1545500
1977,4,5,11,887200
1977,4,5,12,675116
1977,4,5,13,570726
1977,4,5,14,181206
1977,4,5,15,188500
1977,4,5,16,444405
1978,4,5,1,74601900
1978,4,5,2,8394770
1978,4,5,3,5097100
1978,4,5,4,28668300
1978,4,5,5,9546280
1978,4,5,6,9731960
1978,4,5,7,5748220
1978,4,5,8,3415220
1978,4,5,9,2298200
1978,4,5,10,1502160
1978,4,5,11,1111860
1978,4,5,12,446401
1978,4,5,13,490176
1978,4,5,14,203184
1978,4,5,15,130488
1978,4,5,16,420441
1979,4,5,1,6927360
1979,4,5,2,27309800
1979,4,5,3,24388800
1979,4,5,4,54231200
1979,4,5,5,8676940
1979,4,5,6,3326590
1979,4,5,7,2504630
1979,4,5,8,6242630
1979,4,5,9,3132610
1979,4,5,10,2409940
1979,4,5,11,917577
1979,4,5,12,637480
1979,4,5,13,364703
1979,4,5,14,235176
1979,4,5,15,160873
1979,4,5,16,401448
1980,4,5,1,208571000
1980,4,5,2,89738600
1980,4,5,3,18236500
1980,4,5,4,17376600
1980,4,5,5,5812700
1980,4,5,6,5347020
1980,4,5,7,4162130
1980,4,5,8,9498840
1980,4,5,9,2131970
1980,4,5,10,927044
1980,4,5,11,479521
1980,4,5,12,969938
1980,4,5,13,528689
1980,4,5,14,386661
1980,4,5,15,137351
1980,4,5,16,417297
1981,4,5,1,132197000
1981,4,5,2,70630300
1981,4,5,3,16166300
1981,4,5,4,15152200
1981,4,5,5,29584500
1981,4,5,6,11346000
1981,4,5,7,4100520
1981,4,5,8,4511420
1981,4,5,9,2641780
1981,4,5,10,1383060
1981,4,5,11,725173
1981,4,5,12,1243960
1981,4,5,13,331543
1981,4,5,14,165388
1981,4,5,15,81091.5
1981,4,5,16,558127
1982,4,5,1,36604900
1982,4,5,2,124044000
1982,4,5,3,78836900
1982,4,5,4,21712000
1982,4,5,5,43369300
1982,4,5,6,12861700
1982,4,5,7,3907760
1982,4,5,8,4237960
1982,4,5,9,5707170
1982,4,5,10,1868390
1982,4,5,11,722961
1982,4,5,12,801600
1982,4,5,13,509888
1982,4,5,14,242739
1982,4,5,15,118978
1982,4,5,16,503023
1983,4,5,1,36047300
1983,4,5,2,110817000
1983,4,5,3,29945600
1983,4,5,4,16210100
1983,4,5,5,23378900
1983,4,5,6,19309100
1983,4,5,7,14099800
1983,4,5,8,4698700
1983,4,5,9,8922530
1983,4,5,10,2356540
1983,4,5,11,744898
1983,4,5,12,703437
1983,4,5,13,719118
1983,4,5,14,240129
1983,4,5,15,119677
1983,4,5,16,520030
1984,4,5,1,32802300
1984,4,5,2,69719900
1984,4,5,3,26822700
1984,4,5,4,22782400
1984,4,5,5,22022000
1984,4,5,6,15908700
1984,4,5,7,5845850
1984,4,5,8,5491290
1984,4,5,9,6296220
1984,4,5,10,3242970
1984,4,5,11,2128000
1984,4,5,12,732836
1984,4,5,13,1115180
1984,4,5,14,318949
1984,4,5,15,128707
1984,4,5,16,506820
1985,4,5,1,26234000
1985,4,5,2,6283780
1985,4,5,3,8358880
1985,4,5,4,7307870
1985,4,5,5,9806510
1985,4,5,6,9906430
1985,4,5,7,5174110
1985,4,5,8,4294190
1985,4,5,9,5892180
1985,4,5,10,2477740
1985,4,5,11,1103410
1985,4,5,12,924698
1985,4,5,13,926509
1985,4,5,14,390638
1985,4,5,15,298337
1985,4,5,16,555338
1986,4,5,1,16429400
1986,4,5,2,13462800
1986,4,5,3,4163400
1986,4,5,4,6407930
1986,4,5,5,14940300
1986,4,5,6,2664760
1986,4,5,7,8058430
1986,4,5,8,2499440
1986,4,5,9,3144700
1986,4,5,10,1705790
1986,4,5,11,820028
1986,4,5,12,607884
1986,4,5,13,857011
1986,4,5,14,276185
1986,4,5,15,176831
1986,4,5,16,616491
1987,4,5,1,17756600
1987,4,5,2,12550300
1987,4,5,3,4244250
1987,4,5,4,5812740
1987,4,5,5,5046550
1987,4,5,6,4781660
1987,4,5,7,5589370
1987,4,5,8,4186830
1987,4,5,9,4909900
1987,4,5,10,773411
1987,4,5,11,1370150
1987,4,5,12,436836
1987,4,5,13,478566
1987,4,5,14,202192
1987,4,5,15,110418
1987,4,5,16,483860
1988,4,5,1,19129400
1988,4,5,2,25251000
1988,4,5,3,23385500
1988,4,5,4,30354700
1988,4,5,5,8956750
1988,4,5,6,5349670
1988,4,5,7,3886020
1988,4,5,8,3360710
1988,4,5,9,2656620
1988,4,5,10,1399610
1988,4,5,11,1020540
1988,4,5,12,898083
1988,4,5,13,852745
1988,4,5,14,140714
1988,4,5,15,204023
1988,4,5,16,386741
1989,4,5,1,27413300
1989,4,5,2,365876000
1989,4,5,3,153168000
1989,4,5,4,4591270
1989,4,5,5,24683500
1989,4,5,6,9265320
1989,4,5,7,5997760
1989,4,5,8,5807990
1989,4,5,9,3648040
1989,4,5,10,1577890
1989,4,5,11,1000710
1989,4,5,12,711209
1989,4,5,13,540992
1989,4,5,14,251131
1989,4,5,15,160471
1989,4,5,16,606179
1990,4,5,1,383370000
1990,4,5,2,137939000
1990,4,5,3,29118700
1990,4,5,4,6253820
1990,4,5,5,14516400
1990,4,5,6,43454400
1990,4,5,7,24184200
1990,4,5,8,2014160
1990,4,5,9,6113200
1990,4,5,10,1877590
1990,4,5,11,1247250
1990,4,5,12,929454
1990,4,5,13,703055
1990,4,5,14,283770
1990,4,5,15,199494
1990,4,5,16,587470
1991,4,5,1,24921700
1991,4,5,2,6268030
1991,4,5,3,8208210
1991,4,5,4,50174600
1991,4,5,5,35492200
1991,4,5,6,19329300
1991,4,5,7,7288330
1991,4,5,8,3330660
1991,4,5,9,3979890
1991,4,5,10,6115630
1991,4,5,11,3162040
1991,4,5,12,391469
1991,4,5,13,811370
1991,4,5,14,246018
1991,4,5,15,211050
1991,4,5,16,621669
1992,4,5,1,208264000
1992,4,5,2,135432000
1992,4,5,3,33183800
1992,4,5,4,4185060
1992,4,5,5,5383700
1992,4,5,6,2639690
1992,4,5,7,2414880
1992,4,5,8,7951470
1992,4,5,9,5757150
1992,4,5,10,2840390
1992,4,5,11,1178170
1992,4,5,12,534843
1992,4,5,13,568108
1992,4,5,14,604942
1992,4,5,15,363342
1992,4,5,16,452294
1993,4,5,1,184233000
1993,4,5,2,170039000
1993,4,5,3,64929200
1993,4,5,4,19092500
1993,4,5,5,19256800
1993,4,5,6,14764100
1993,4,5,7,5969490
1993,4,5,8,3546570
1993,4,5,9,1804120
1993,4,5,10,1056180
1993,4,5,11,612570
1993,4,5,12,1261830
1993,4,5,13,825441
1993,4,5,14,363487
1993,4,5,15,197270
1993,4,5,16,569081
1994,4,5,1,61882500
1994,4,5,2,97315900
1994,4,5,3,80923400
1994,4,5,4,32152400
1994,4,5,5,18765000
1994,4,5,6,20115000
1994,4,5,7,9942970
1994,4,5,8,6087170
1994,4,5,9,4475370
1994,4,5,10,2319330
1994,4,5,11,1099970
1994,4,5,12,885586
1994,4,5,13,312025
1994,4,5,14,211301
1994,4,5,15,118133
1994,4,5,16,699165
1995,4,5,1,193826000
1995,4,5,2,55157000
1995,4,5,3,26180700
1995,4,5,4,6678780
1995,4,5,5,10719600
1995,4,5,6,9860650
1995,4,5,7,11833500
1995,4,5,8,6660810
1995,4,5,9,3741710
1995,4,5,10,2989030
1995,4,5,11,1418850
1995,4,5,12,1079050
1995,4,5,13,640884
1995,4,5,14,249797
1995,4,5,15,163794
1995,4,5,16,491262
1996,4,5,1,144665000
1996,4,5,2,118024000
1996,4,5,3,87599600
1996,4,5,4,27119900
1996,4,5,5,11696600
1996,4,5,6,4098960
1996,4,5,7,2773430
1996,4,5,8,2562840
1996,4,5,9,3041090
1996,4,5,10,1417080
1996,4,5,11,1705250
1996,4,5,12,854649
1996,4,5,13,478060
1996,4,5,14,314697
1996,4,5,15,180220
1996,4,5,16,505065
1997,4,5,1,94904700
1997,4,5,2,117334000
1997,4,5,3,47635500
1997,4,5,4,15342000
1997,4,5,5,11227800
1997,4,5,6,10788100
1997,4,5,7,11850800
1997,4,5,8,5531620
1997,4,5,9,2780710
1997,4,5,10,868222
1997,4,5,11,557876
1997,4,5,12,600603
1997,4,5,13,564899
1997,4,5,14,174324
1997,4,5,15,253605
1997,4,5,16,468771
1998,4,5,1,283553000
1998,4,5,2,117801000
1998,4,5,3,42367400
1998,4,5,4,10904100
1998,4,5,5,10146000
1998,4,5,6,8056150
1998,4,5,7,5305640
1998,4,5,8,4851970
1998,4,5,9,2949410
1998,4,5,10,1723960
1998,4,5,11,1665970
1998,4,5,12,821595
1998,4,5,13,401190
1998,4,5,14,124536
1998,4,5,15,90722.3
1998,4,5,16,445855
1999,4,5,1,17568700
1999,4,5,2,264905000
1999,4,5,3,48431300
1999,4,5,4,15967400
1999,4,5,5,17356200
1999,4,5,6,8670050
1999,4,5,7,5208520
1999,4,5,8,3039650
1999,4,5,9,3562410
1999,4,5,10,1410810
1999,4,5,11,822042
1999,4,5,12,849202
1999,4,5,13,489236
1999,4,5,14,215675
1999,4,5,15,222269
1999,4,5,16,400222
2000,4,5,1,162026000
2000,4,5,2,225391000
2000,4,5,3,87130000
2000,4,5,4,19367800
2000,4,5,5,6126370
2000,4,5,6,18798200
2000,4,5,7,7277770
2000,4,5,8,3418740
2000,4,5,9,3492910
2000,4,5,10,1521530
2000,4,5,11,1113670
2000,4,5,12,610375
2000,4,5,13,682275
2000,4,5,14,200916
2000,4,5,15,123848
2000,4,5,16,479150
2001,4,5,1,346141000
2001,4,5,2,184845000
2001,4,5,3,109786000
2001,4,5,4,28613700
2001,4,5,5,14620500
2001,4,5,6,18608700
2001,4,5,7,10907400
2001,4,5,8,5578720
2001,4,5,9,3342830
2001,4,5,10,2973550
2001,4,5,11,1263550
2001,4,5,12,650705
2001,4,5,13,536882
2001,4,5,14,217146
2001,4,5,15,211446
2001,4,5,16,520169
2002,4,5,1,19210200
2002,4,5,2,156865000
2002,4,5,3,160444000
2002,4,5,4,36060300
2002,4,5,5,30581800
2002,4,5,6,17602300
2002,4,5,7,14125300
2002,4,5,8,7136590
2002,4,5,9,4017800
2002,4,5,10,3127810
2002,4,5,11,1665620
2002,4,5,12,971487
2002,4,5,13,700939
2002,4,5,14,380800
2002,4,5,15,205848
2002,4,5,16,527314
2003,4,5,1,490669000
2003,4,5,2,86512200
2003,4,5,3,36865800
2003,4,5,4,19271700
2003,4,5,5,4586110
2003,4,5,6,12000500
2003,4,5,7,15770700
2003,4,5,8,6121560
2003,4,5,9,5278060
2003,4,5,10,2421040
2003,4,5,11,1767410
2003,4,5,12,1127580
2003,4,5,13,609735
2003,4,5,14,365639
2003,4,5,15,214106
2003,4,5,16,559061
2004,4,5,1,295212000
2004,4,5,2,260337000
2004,4,5,3,145704000
2004,4,5,4,59028300
2004,4,5,5,31015600
2004,4,5,6,7935170
2004,4,5,7,3575540
2004,4,5,8,3768170
2004,4,5,9,2251960
2004,4,5,10,1938990
2004,4,5,11,2022820
2004,4,5,12,891464
2004,4,5,13,698654
2004,4,5,14,270401
2004,4,5,15,222066
2004,4,5,16,592711
2005,4,5,1,361440000
2005,4,5,2,230848000
2005,4,5,3,95433300
2005,4,5,4,45452500
2005,4,5,5,27113800
2005,4,5,6,25358900
2005,4,5,7,19614100
2005,4,5,8,10458400
2005,4,5,9,6507090
2005,4,5,10,1607120
2005,4,5,11,593179
2005,4,5,12,743962
2005,4,5,13,512538
2005,4,5,14,263703
2005,4,5,15,276778
2005,4,5,16,576158
2006,4,5,1,383203000
2006,4,5,2,176236000
2006,4,5,3,125605000
2006,4,5,4,49226900
2006,4,5,5,32732700
2006,4,5,6,24083700
2006,4,5,7,11853700
2006,4,5,8,8671340
2006,4,5,9,6141740
2006,4,5,10,3827740
2006,4,5,11,2872300
2006,4,5,12,1396140
2006,4,5,13,890773
2006,4,5,14,223581
2006,4,5,15,89415.2
2006,4,5,16,539297
2007,4,5,1,343663000
2007,4,5,2,223685000
2007,4,5,3,125850000
2007,4,5,4,33128800
2007,4,5,5,29567900
2007,4,5,6,17472600
2007,4,5,7,14905700
2007,4,5,8,7731020
2007,4,5,9,7664780
2007,4,5,10,3833830
2007,4,5,11,1612490
2007,4,5,12,1273050
2007,4,5,13,909473
2007,4,5,14,422481
2007,4,5,15,385490
2007,4,5,16,592820
2008,4,5,1,379948000
2008,4,5,2,173103000
2008,4,5,3,98626000
2008,4,5,4,50625900
2008,4,5,5,25146500
2008,4,5,6,17447000
2008,4,5,7,14990400
2008,4,5,8,6787770
2008,4,5,9,5451240
2008,4,5,10,2918970
2008,4,5,11,2021500
2008,4,5,12,948004
2008,4,5,13,1136780
2008,4,5,14,450781
2008,4,5,15,207221
2008,4,5,16,703665
2009,4,5,1,233794000
2009,4,5,2,283666000
2009,4,5,3,112536000
2009,4,5,4,35886700
2009,4,5,5,26865500
2009,4,5,6,13478100
2009,4,5,7,9646460
2009,4,5,8,7347610
2009,4,5,9,4732480
2009,4,5,10,2531050
2009,4,5,11,2099050
2009,4,5,12,990666
2009,4,5,13,700934
2009,4,5,14,367638
2009,4,5,15,268935
2009,4,5,16,704227
2010,4,5,1,335077000
2010,4,5,2,229096000
2010,4,5,3,82399100
2010,4,5,4,49204700
2010,4,5,5,18241700
2010,4,5,6,23183500
2010,4,5,7,13123700
2010,4,5,8,5616430
2010,4,5,9,4904760
2010,4,5,10,2132790
2010,4,5,11,1349680
2010,4,5,12,917698
2010,4,5,13,666371
2010,4,5,14,302508
2010,4,5,15,297526
2010,4,5,16,637509
2011,4,5,1,235647000
2011,4,5,2,185309000
2011,4,5,3,72959900
2011,4,5,4,28747300
2011,4,5,5,26669000
2011,4,5,6,20561700
2011,4,5,7,10738100
2011,4,5,8,7919540
2011,4,5,9,3812820
2011,4,5,10,3580460
2011,4,5,11,1952670
2011,4,5,12,773169
2011,4,5,13,662345
2011,4,5,14,281716
2011,4,5,15,200515
2011,4,5,16,606433
2012,4,5,1,376514000
2012,4,5,2,208705000
2012,4,5,3,126630000
2012,4,5,4,31538600
2012,4,5,5,18252600
2012,4,5,6,14811000
2012,4,5,7,8662050
2012,4,5,8,5659000
2012,4,5,9,5402590
2012,4,5,10,3113900
2012,4,5,11,1649820
2012,4,5,12,1125810
2012,4,5,13,591122
2012,4,5,14,447290
2012,4,5,15,291598
2012,4,5,16,530260
2013,4,5,1,334863000
2013,4,5,2,256655000
2013,4,5,3,98358400
2013,4,5,4,35604300
2013,4,5,5,27774800
2013,4,5,6,17647700
2013,4,5,7,14631600
2013,4,5,8,6135440
2013,4,5,9,3775430
2013,4,5,10,2514270
2013,4,5,11,1319590
2013,4,5,12,789288
2013,4,5,13,820816
2013,4,5,14,385454
2013,4,5,15,256711
2013,4,5,16,637256
2014,4,5,1,256780000
2014,4,5,2,142552000
2014,4,5,3,94457100
2014,4,5,4,51663100
2014,4,5,5,23345600
2014,4,5,6,18503400
2014,4,5,7,10220600
2014,4,5,8,5905910
2014,4,5,9,5851200
2014,4,5,10,2767950
2014,4,5,11,1975060
2014,4,5,12,958617
2014,4,5,13,546448
2014,4,5,14,339573
2014,4,5,15,196595
2014,4,5,16,621787
2015,4,5,1,284031000
2015,4,5,2,236690000
2015,4,5,3,71419400
2015,4,5,4,46397400
2015,4,5,5,15861600
2015,4,5,6,9294610
2015,4,5,7,10104300
2015,4,5,8,9202030
2015,4,5,9,4776960
2015,4,5,10,2823760
2015,4,5,11,1355150
2015,4,5,12,792309
2015,4,5,13,875781
2015,4,5,14,348410
2015,4,5,15,267919
2015,4,5,16,570171
2016,4,5,1,146126000
2016,4,5,2,301758000
2016,4,5,3,56620100
2016,4,5,4,16531500
2016,4,5,5,11956600
2016,4,5,6,14140300
2016,4,5,7,6905850
2016,4,5,8,7508960
2016,4,5,9,3634280
2016,4,5,10,1468640
2016,4,5,11,1455250
2016,4,5,12,1326150
2016,4,5,13,660788
2016,4,5,14,344229
2016,4,5,15,179058
2016,4,5,16,594768
2017,4,5,1,21682300
2017,4,5,2,228166000
2017,4,5,3,101561000
2017,4,5,4,20076900
2017,4,5,5,8698610
2017,4,5,6,13594100
2017,4,5,7,5004010
2017,4,5,8,3398580
2017,4,5,9,2261330
2017,4,5,10,2046440
2017,4,5,11,962415
2017,4,5,12,1003880
2017,4,5,13,559062
2017,4,5,14,179045
2017,4,5,15,197879
2017,4,5,16,593822
2018,4,5,1,354333000
2018,4,5,2,282529000
2018,4,5,3,71834900
2018,4,5,4,20210600
2018,4,5,5,7525160
2018,4,5,6,13032100
2018,4,5,7,9081630
2018,4,5,8,3263970
2018,4,5,9,2333810
2018,4,5,10,1832490
2018,4,5,11,883030
2018,4,5,12,634485
2018,4,5,13,334681
2018,4,5,14,243282
2018,4,5,15,139118
2018,4,5,16,519221
2019,4,5,1,160312000
2019,4,5,2,73397900
2019,4,5,3,38554400
2019,4,5,4,14654000
2019,4,5,5,20201800
2019,4,5,6,18394100
2019,4,5,7,7277590
2019,4,5,8,3853180
2019,4,5,9,2933570
2019,4,5,10,2481180
2019,4,5,11,1371120
2019,4,5,12,499960
2019,4,5,13,395011
2019,4,5,14,205771
2019,4,5,15,149767
