year,area,stage,f
1987,8,juvenile,0.0248674891295256
1988,8,juvenile,0.0254796121290688
1989,8,juvenile,0.0157454257738392
1990,8,juvenile,0.0474127775559015
1991,8,juvenile,0.0764603709458079
1992,8,juvenile,0.0746392640056905
1993,8,juvenile,0.104433034599236
1994,8,juvenile,0.0980584438131051
1995,8,juvenile,0.0209572901522193
1996,8,juvenile,0.0494676673179271
1997,8,juvenile,0.123470747902187
1998,8,juvenile,0.124545069286558
1999,8,juvenile,0.0752343576354932
2000,8,juvenile,0.0793692669645413
2001,8,juvenile,0.152192822444317
2002,8,juvenile,0.197687331224338
2003,8,juvenile,0.0392629462832019
2004,8,juvenile,0.0650631737326777
2005,8,juvenile,0.0780626713963327
2006,8,juvenile,0.0740819696555558
2007,8,juvenile,0.0730735188930678
2008,8,juvenile,0.0997100110031335
2009,8,juvenile,0.18254580954795
2010,8,juvenile,0.104768484938169
2011,8,juvenile,0.0940993415607849
2012,8,juvenile,0.223070219713577
2013,8,juvenile,0.116527234282797
2014,8,juvenile,0.261996098591057
2015,8,juvenile,0.310113137040098
2016,8,juvenile,0.226945903285504
2017,8,juvenile,0.230907481925367
2018,8,juvenile,0.241151453643821
2019,8,juvenile,0.369012527837447
2020,8,juvenile,0.292301452199009
2021,8,juvenile,0.33234916120194
1972,all,juvenile,0.0786120568027221
1973,all,juvenile,0.0908307037589108
1974,all,juvenile,0.10543317222036
1975,all,juvenile,0.0868181505844714
1976,all,juvenile,0.116610294053941
1977,all,juvenile,0.135338497626186
1978,all,juvenile,0.119330348642105
1979,all,juvenile,0.159056587027509
1980,all,juvenile,0.138740933150362
1981,all,juvenile,0.136294389850777
1982,all,juvenile,0.13589478386618
1983,all,juvenile,0.12428465285416
1984,all,juvenile,0.165660385501694
1985,all,juvenile,0.137744204877615
1986,all,juvenile,0.129852986016053
1987,all,juvenile,0.1174361331647
1988,all,juvenile,0.14654324513733
1989,all,juvenile,0.189465731346267
1990,all,juvenile,0.173567498647826
1991,all,juvenile,0.192216825819832
1992,all,juvenile,0.229064411738206
1993,all,juvenile,0.22173939217499
1994,all,juvenile,0.205977075466137
1995,all,juvenile,0.221482133170038
1996,all,juvenile,0.28011637919396
1997,all,juvenile,0.235393382254679
1998,all,juvenile,0.252629683044455
1999,all,juvenile,0.253187334972466
2000,all,juvenile,0.278827585643795
2001,all,juvenile,0.238045747180123
2002,all,juvenile,0.250993906706837
2003,all,juvenile,0.288561062332023
2004,all,juvenile,0.310083751027678
2005,all,juvenile,0.249497189169524
2006,all,juvenile,0.272182742226514
2007,all,juvenile,0.306486417919081
2008,all,juvenile,0.371146911771666
2009,all,juvenile,0.384632928191307
2010,all,juvenile,0.319074814158469
2011,all,juvenile,0.315897224680706
2012,all,juvenile,0.343507331754344
2013,all,juvenile,0.375629938297264
2014,all,juvenile,0.358965987328683
2015,all,juvenile,0.337494290886745
2016,all,juvenile,0.407885255817804
2017,all,juvenile,0.401586116642342
2018,all,juvenile,0.364648721557138
2019,all,juvenile,0.394513517474188
2020,all,juvenile,0.487418384391485
2021,all,juvenile,0.436953541235761
