year,season,fishery,area,t
1978,3,21,6,2.93568
1979,3,21,6,3.54675
1980,3,21,6,3.12721
1981,3,21,6,3.6987
1982,3,21,6,3.00284
1983,3,21,6,2.9672
1984,3,21,6,3.32655
1985,3,21,6,3.12134
1986,3,21,6,3.00078
1987,3,21,6,3.04647
1988,3,21,6,2.97713
1989,3,21,6,3.48417
1990,3,21,6,2.9091
1991,3,21,6,3.22421
1992,3,21,6,3.26157
1993,3,21,6,3.04125
1994,3,21,6,3.13118
1995,3,21,6,3.09372
1996,3,21,6,2.88203
1997,3,21,6,3.27315
1998,3,21,6,2.85412
1999,3,21,6,3.1466
2000,3,21,6,2.91757
2001,3,21,6,3.3389
2002,3,21,6,3.02974
2003,3,21,6,3.24176
2004,3,21,6,2.83953
2005,3,21,6,2.93667
2006,3,21,6,3.04425
2007,3,21,6,2.87107
2008,3,21,6,3.10861
2009,3,21,6,3.3295
2010,3,21,6,2.80004
2011,3,21,6,2.84145
2012,3,21,6,2.67578
2013,3,21,6,2.84213
2014,3,21,6,2.78076
2015,3,21,6,3.11472
2016,3,21,6,3.18327
2017,3,21,6,3.02249
2018,3,21,6,2.77962
2019,3,21,6,2.96269
2020,3,21,6,3.09197
2021,3,21,6,2.52384
1972,3,22,4,3760.5
1973,3,22,4,10441.7
1974,3,22,4,3680.9
1975,3,22,4,15086.1
1976,3,22,4,7021.8
1977,3,22,4,17473
1978,3,22,4,4431.5
1979,3,22,4,5876.5
1980,3,22,4,3911.6
1981,3,22,4,5898.7
1982,3,22,4,4684.9
1983,3,22,4,5443.6
1984,3,22,4,3213.5
1985,3,22,4,26104.5
1986,3,22,4,1238.8
1987,3,22,4,26379.7
1988,3,22,4,3557.2
1989,3,22,4,4407.9
1990,3,22,4,5116.5
1991,3,22,4,1944.5
1992,3,22,4,4464.9
1993,3,22,4,27.2
1994,3,22,4,550.8
1995,3,22,4,45
1996,3,22,4,9175.5
1997,3,22,4,38.3
1998,3,22,4,69.5
1999,3,22,4,0
2000,3,22,4,37.5
2001,3,22,4,19
2002,3,22,4,25.4
2003,3,22,4,0
2004,3,22,4,17483.4
2005,3,22,4,0
2006,3,22,4,1620.6
2007,3,22,4,5116
2008,3,22,4,352.1
2009,3,22,4,1791
2010,3,22,4,0
2011,3,22,4,39.1
2012,3,22,4,36
2013,3,22,4,32.9
2014,3,22,4,4060.9
2015,3,22,4,160.6
2016,3,22,4,640.7
2017,3,22,4,1253.4
2018,3,22,4,119.4
2019,3,22,4,0
2020,3,22,4,1024.7
2021,3,22,4,4
1972,3,23,4,4.21154
1973,3,23,4,4.22399
1974,3,23,4,4.04296
1975,3,23,4,4.34385
1976,3,23,4,4.40056
1977,3,23,4,4.26273
1978,3,23,4,4.15807
1979,3,23,4,4.32305
1980,3,23,4,4.20668
1981,3,23,4,4.23634
1982,3,23,4,4.29993
1983,3,23,4,4.01026
1984,3,23,4,4.06515
1985,3,23,4,4.30188
1986,3,23,4,4.06708
1987,3,23,4,4.09503
1988,3,23,4,4.20633
1989,3,23,4,4.34862
1990,3,23,4,4.39359
1991,3,23,4,4.2051
1992,3,23,4,4.07
1993,3,23,4,4.1562
1994,3,23,4,4.1914
1995,3,23,4,4.18245
1996,3,23,4,4.24794
1997,3,23,4,4.22889
1998,3,23,4,4.14288
1999,3,23,4,4.18771
2000,3,23,4,4.27189
2001,3,23,4,4.12547
2002,3,23,4,4.25162
2003,3,23,4,4.21336
2004,3,23,4,4.23703
2005,3,23,4,4.07205
2006,3,23,4,4.14691
2007,3,23,4,4.36587
2008,3,23,4,4.36093
2009,3,23,4,4.39672
2010,3,23,4,4.08387
2011,3,23,4,4.10235
2012,3,23,4,4.25586
2013,3,23,4,4.18899
2014,3,23,4,4.34688
2015,3,23,4,4.14925
2016,3,23,4,4.26439
2017,3,23,4,4.22061
2018,3,23,4,4.04246
2019,3,23,4,4.10812
2020,3,23,4,4.4081
2021,3,23,4,3.87501
1972,3,24,7,2058.5
1973,3,24,7,11709.1
1974,3,24,7,20598.3
1975,3,24,7,6364.6
1976,3,24,7,9583.3
1977,3,24,7,5949.4
1978,3,24,7,2876.2
1979,3,24,7,320.1
1980,3,24,7,1133.8
1981,3,24,7,3104
1982,3,24,7,4446
1983,3,24,7,15688.4
1984,3,24,7,8693.5
1985,3,24,7,2525.1
1986,3,24,7,2776.2
1987,3,24,7,1069.5
1988,3,24,7,7890.7
1989,3,24,7,3556.1
1990,3,24,7,295.3
1991,3,24,7,993
1992,3,24,7,266.7
1993,3,24,7,185.1
1994,3,24,7,110.3
1995,3,24,7,463.9
1996,3,24,7,165.6
1997,3,24,7,321.5
1998,3,24,7,176.3
1999,3,24,7,269.2
2000,3,24,7,0
2001,3,24,7,0
2002,3,24,7,19.9
2003,3,24,7,1.1
2004,3,24,7,3
2005,3,24,7,113.3
2006,3,24,7,190.2
2007,3,24,7,408.8
2008,3,24,7,139.2
2009,3,24,7,47.1
2010,3,24,7,0
2011,3,24,7,5
2012,3,24,7,0
2013,3,24,7,12.2
2014,3,24,7,178.3
2015,3,24,7,0
2016,3,24,7,8.9
2017,3,24,7,0
2018,3,24,7,0
2019,3,24,7,0
2020,3,24,7,0
2021,3,24,7,48.8
1972,3,25,7,0
1973,3,25,7,0
1974,3,25,7,67.8
1975,3,25,7,93.4
1976,3,25,7,1049.8
1977,3,25,7,1369.1
1978,3,25,7,2807.9
1979,3,25,7,2479.1
1980,3,25,7,4964.7
1981,3,25,7,8547.9
1982,3,25,7,15151.3
1983,3,25,7,26010.2
1984,3,25,7,21696.2
1985,3,25,7,23050.7
1986,3,25,7,24967.3
1987,3,25,7,18233.4
1988,3,25,7,34656.9
1989,3,25,7,19480
1990,3,25,7,42221.9
1991,3,25,7,32235.5
1992,3,25,7,63905.3
1993,3,25,7,30155
1994,3,25,7,33332.4
1995,3,25,7,18876.2
1996,3,25,7,25648.8
1997,3,25,7,8657.4
1998,3,25,7,14417.6
1999,3,25,7,45331.4
2000,3,25,7,41865.1
2001,3,25,7,14510.3
2002,3,25,7,18786.1
2003,3,25,7,29737.9
2004,3,25,7,74503.6
2005,3,25,7,45060.6
2006,3,25,7,37724.9
2007,3,25,7,60224.9
2008,3,25,7,34372.5
2009,3,25,7,32802.2
2010,3,25,7,1875.9
2011,3,25,7,4479.6
2012,3,25,7,6030.8
2013,3,25,7,5444.7
2014,3,25,7,4820.9
2015,3,25,7,402.8
2016,3,25,7,7342.1
2017,3,25,7,11218.6
2018,3,25,7,5570.4
2019,3,25,7,2765.2
2020,3,25,7,32245.1
2021,3,25,7,16200
1972,3,26,7,0
1973,3,26,7,0
1974,3,26,7,18.9
1975,3,26,7,40.4
1976,3,26,7,32.4
1977,3,26,7,94.9
1978,3,26,7,207.4
1979,3,26,7,576
1980,3,26,7,611.1
1981,3,26,7,2205.6
1982,3,26,7,3027.3
1983,3,26,7,6386.6
1984,3,26,7,7618.2
1985,3,26,7,9015.7
1986,3,26,7,13796.4
1987,3,26,7,4905
1988,3,26,7,35106.6
1989,3,26,7,7996.6
1990,3,26,7,16130.6
1991,3,26,7,14291.3
1992,3,26,7,48354.7
1993,3,26,7,26181.5
1994,3,26,7,22350.5
1995,3,26,7,32839.2
1996,3,26,7,22302.6
1997,3,26,7,1685.5
1998,3,26,7,11865.2
1999,3,26,7,37679.5
2000,3,26,7,55942.3
2001,3,26,7,13772.2
2002,3,26,7,20626.1
2003,3,26,7,39813.2
2004,3,26,7,32615.7
2005,3,26,7,68065.6
2006,3,26,7,52817.4
2007,3,26,7,78316.3
2008,3,26,7,57173.7
2009,3,26,7,67983.7
2010,3,26,7,162599
2011,3,26,7,76339.6
2012,3,26,7,55681.1
2013,3,26,7,126227
2014,3,26,7,88415.3
2015,3,26,7,39576
2016,3,26,7,59482.7
2017,3,26,7,41540.6
2018,3,26,7,136378
2019,3,26,7,100231
2020,3,26,7,63080.5
2021,3,26,7,107057
1972,3,27,7,3.484
1973,3,27,7,3.21758
1974,3,27,7,3.7723
1975,3,27,7,3.69913
1976,3,27,7,3.70026
1977,3,27,7,3.38691
1978,3,27,7,3.40141
1979,3,27,7,3.81193
1980,3,27,7,3.39652
1981,3,27,7,3.9096
1982,3,27,7,3.48859
1983,3,27,7,3.21605
1984,3,27,7,3.62385
1985,3,27,7,3.68766
1986,3,27,7,3.34048
1987,3,27,7,3.48637
1988,3,27,7,3.37469
1989,3,27,7,3.80318
1990,3,27,7,3.45816
1991,3,27,7,3.48304
1992,3,27,7,3.35748
1993,3,27,7,3.51779
1994,3,27,7,3.18015
1995,3,27,7,3.31445
1996,3,27,7,3.28275
1997,3,27,7,3.39582
1998,3,27,7,3.19398
1999,3,27,7,3.43729
2000,3,27,7,3.30571
2001,3,27,7,3.44281
2002,3,27,7,3.35181
2003,3,27,7,3.50932
2004,3,27,7,3.22165
2005,3,27,7,3.19323
2006,3,27,7,3.30562
2007,3,27,7,3.15347
2008,3,27,7,3.42085
2009,3,27,7,3.31217
2010,3,27,7,3.19124
2011,3,27,7,3.31551
2012,3,27,7,2.9845
2013,3,27,7,3.14262
2014,3,27,7,3.13573
2015,3,27,7,3.30782
2016,3,27,7,3.40864
2017,3,27,7,3.40466
2018,3,27,7,3.11797
2019,3,27,7,3.1257
2020,3,27,7,3.36903
2021,3,27,7,3.13368
1972,3,28,8,906.3
1973,3,28,8,3244.7
1974,3,28,8,1424.1
1975,3,28,8,9096.8
1976,3,28,8,9917.1
1977,3,28,8,15794.9
1978,3,28,8,8574.4
1979,3,28,8,12308.3
1980,3,28,8,17761
1981,3,28,8,18398.1
1982,3,28,8,13489.6
1983,3,28,8,8259.2
1984,3,28,8,17691
1985,3,28,8,4193.3
1986,3,28,8,17969
1987,3,28,8,228.1
1988,3,28,8,16139.4
1989,3,28,8,5457
1990,3,28,8,635.6
1991,3,28,8,10002.5
1992,3,28,8,357.6
1993,3,28,8,127.5
1994,3,28,8,292.8
1995,3,28,8,195.6
1996,3,28,8,575.8
1997,3,28,8,297.3
1998,3,28,8,176.9
1999,3,28,8,66.9
2000,3,28,8,23.3
2001,3,28,8,14
2002,3,28,8,39
2003,3,28,8,0
2004,3,28,8,0
2005,3,28,8,0
2006,3,28,8,0
2007,3,28,8,0
2008,3,28,8,0
2009,3,28,8,838.9
2010,3,28,8,0
2011,3,28,8,0
2012,3,28,8,0
2013,3,28,8,481.4
2014,3,28,8,363.1
2015,3,28,8,0
2016,3,28,8,0
2017,3,28,8,0
2018,3,28,8,0
2019,3,28,8,0
2020,3,28,8,0
2021,3,28,8,0
1972,3,29,8,0
1973,3,29,8,0
1974,3,29,8,0
1975,3,29,8,0
1976,3,29,8,0
1977,3,29,8,0
1978,3,29,8,0
1979,3,29,8,0
1980,3,29,8,0
1981,3,29,8,0
1982,3,29,8,2605.8
1983,3,29,8,4387.1
1984,3,29,8,2134.2
1985,3,29,8,905.6
1986,3,29,8,1349.5
1987,3,29,8,7849.4
1988,3,29,8,36.8
1989,3,29,8,54.5
1990,3,29,8,3362.1
1991,3,29,8,5278.2
1992,3,29,8,2717.1
1993,3,29,8,14692.3
1994,3,29,8,15903.4
1995,3,29,8,182.5
1996,3,29,8,6703.1
1997,3,29,8,21948.9
1998,3,29,8,43754.8
1999,3,29,8,56254.9
2000,3,29,8,35961.2
2001,3,29,8,48245.8
2002,3,29,8,33227.8
2003,3,29,8,18182
2004,3,29,8,17950.5
2005,3,29,8,26426.8
2006,3,29,8,62544.6
2007,3,29,8,40736.5
2008,3,29,8,29473.5
2009,3,29,8,28443.1
2010,3,29,8,8.4
2011,3,29,8,383.8
2012,3,29,8,2389.4
2013,3,29,8,1583.3
2014,3,29,8,17249.4
2015,3,29,8,10669.3
2016,3,29,8,10202.1
2017,3,29,8,27162.9
2018,3,29,8,28655.7
2019,3,29,8,38774
2020,3,29,8,27026.7
2021,3,29,8,13270.4
1972,3,30,8,0
1973,3,30,8,0
1974,3,30,8,0
1975,3,30,8,0
1976,3,30,8,0
1977,3,30,8,0
1978,3,30,8,0
1979,3,30,8,0
1980,3,30,8,0
1981,3,30,8,14.7
1982,3,30,8,465.7
1983,3,30,8,1974.9
1984,3,30,8,37.5
1985,3,30,8,2019.1
1986,3,30,8,553.8
1987,3,30,8,3085.9
1988,3,30,8,326.6
1989,3,30,8,16.9
1990,3,30,8,22100.2
1991,3,30,8,75324.3
1992,3,30,8,16282
1993,3,30,8,30264.1
1994,3,30,8,55371.2
1995,3,30,8,1032.2
1996,3,30,8,22172.7
1997,3,30,8,79345.4
1998,3,30,8,106667
1999,3,30,8,2653.1
2000,3,30,8,20291.2
2001,3,30,8,63194.3
2002,3,30,8,82549.5
2003,3,30,8,1733.3
2004,3,30,8,3816.7
2005,3,30,8,33095.5
2006,3,30,8,39190.7
2007,3,30,8,31390.6
2008,3,30,8,48300.9
2009,3,30,8,111438
2010,3,30,8,35831.1
2011,3,30,8,16880.1
2012,3,30,8,120434
2013,3,30,8,52871.1
2014,3,30,8,125810
2015,3,30,8,166295
2016,3,30,8,185464
2017,3,30,8,62612.3
2018,3,30,8,55513.8
2019,3,30,8,170376
2020,3,30,8,82622.6
2021,3,30,8,53788.3
1972,3,31,8,3.9511
1973,3,31,8,3.94882
1974,3,31,8,3.87869
1975,3,31,8,4.21811
1976,3,31,8,4.048
1977,3,31,8,4.01617
1978,3,31,8,3.5211
1979,3,31,8,3.98746
1980,3,31,8,3.85376
1981,3,31,8,3.91108
1982,3,31,8,3.88849
1983,3,31,8,3.61022
1984,3,31,8,3.8355
1985,3,31,8,4.27477
1986,3,31,8,3.82493
1987,3,31,8,3.91549
1988,3,31,8,3.85784
1989,3,31,8,4.16194
1990,3,31,8,4.07214
1991,3,31,8,3.73163
1992,3,31,8,4.05479
1993,3,31,8,4.06219
1994,3,31,8,3.6518
1995,3,31,8,3.6737
1996,3,31,8,3.91
1997,3,31,8,3.92766
1998,3,31,8,3.54567
1999,3,31,8,3.64668
2000,3,31,8,4.03402
2001,3,31,8,3.9904
2002,3,31,8,3.81275
2003,3,31,8,3.68645
2004,3,31,8,3.73032
2005,3,31,8,3.62035
2006,3,31,8,3.69708
2007,3,31,8,3.78441
2008,3,31,8,3.87164
2009,3,31,8,3.74645
2010,3,31,8,3.67173
2011,3,31,8,3.65441
2012,3,31,8,3.82771
2013,3,31,8,3.60153
2014,3,31,8,3.57065
2015,3,31,8,3.53278
2016,3,31,8,3.64505
2017,3,31,8,3.79689
2018,3,31,8,3.49312
2019,3,31,8,3.46554
2020,3,31,8,3.78581
2021,3,31,8,3.81119
1972,3,32,1,1.11608e-06
1973,3,32,1,7.9458e-07
1974,3,32,1,6.41719e-07
1975,3,32,1,4.67426e-07
1976,3,32,1,7.34911e-07
1977,3,32,1,2.79902e-07
1978,3,32,1,3.21073e-07
1979,3,32,1,3.33831e-07
1980,3,32,1,3.52279e-07
1981,3,32,1,2.71224e-07
1982,3,32,1,3.3709e-07
1983,3,32,1,5.37188e-07
1984,3,32,1,3.91004e-07
1985,3,32,1,2.53804e-07
1986,3,32,1,6.27253e-07
1987,3,32,1,5.24603e-07
1988,3,32,1,5.69891e-07
1989,3,32,1,4.36935e-07
1990,3,32,1,6.07767e-07
1991,3,32,1,4.74428e-07
1992,3,32,1,5.47732e-07
1993,3,32,1,4.84295e-07
1994,3,32,1,4.53441e-07
1995,3,32,1,8.72073e-07
1996,3,32,1,4.45276e-07
1997,3,32,1,9.05779e-07
1998,3,32,1,5.17896e-07
1999,3,32,1,3.50842e-07
2000,3,32,1,8.09867e-07
2001,3,32,1,5.25603e-07
2002,3,32,1,5.36059e-07
2003,3,32,1,3.91566e-07
2004,3,32,1,4.21991e-07
2005,3,32,1,5.49674e-07
2006,3,32,1,4.29647e-07
2007,3,32,1,3.55257e-07
2008,3,32,1,4.08377e-07
2009,3,32,1,2.27816e-07
2010,3,32,1,3.34321e-07
2011,3,32,1,3.79652e-07
2012,3,32,1,3.51934e-07
2013,3,32,1,3.01067e-07
2014,3,32,1,2.99433e-07
2015,3,32,1,3.16819e-07
2016,3,32,1,3.80758e-07
2017,3,32,1,3.91564e-07
2018,3,32,1,4.90113e-07
2019,3,32,1,4.61885e-07
2020,3,32,1,2.17966e-07
2021,3,32,1,0
1972,3,33,2,3.72425e-06
1973,3,33,2,4.3774e-06
1974,3,33,2,4.65593e-06
1975,3,33,2,3.40949e-06
1976,3,33,2,4.15521e-06
1977,3,33,2,2.74466e-06
1978,3,33,2,3.57893e-06
1979,3,33,2,2.50963e-06
1980,3,33,2,3.75728e-06
1981,3,33,2,2.36522e-06
1982,3,33,2,2.67094e-06
1983,3,33,2,3.58197e-06
1984,3,33,2,3.81074e-06
1985,3,33,2,2.38815e-06
1986,3,33,2,6.13808e-06
1987,3,33,2,4.45084e-06
1988,3,33,2,4.67865e-06
1989,3,33,2,3.18764e-06
1990,3,33,2,2.83205e-06
1991,3,33,2,5.0729e-06
1992,3,33,2,4.41835e-06
1993,3,33,2,5.32355e-06
1994,3,33,2,3.22998e-06
1995,3,33,2,5.52302e-06
1996,3,33,2,3.60915e-06
1997,3,33,2,4.82609e-06
1998,3,33,2,4.68777e-06
1999,3,33,2,3.99036e-06
2000,3,33,2,4.88324e-06
2001,3,33,2,4.84581e-06
2002,3,33,2,4.32063e-06
2003,3,33,2,4.88562e-06
2004,3,33,2,2.99539e-06
2005,3,33,2,5.88701e-06
2006,3,33,2,3.6698e-06
2007,3,33,2,2.9492e-06
2008,3,33,2,2.57265e-06
2009,3,33,2,2.08532e-06
2010,3,33,2,4.16837e-06
2011,3,33,2,3.59928e-06
2012,3,33,2,3.69947e-06
2013,3,33,2,2.85567e-06
2014,3,33,2,2.04933e-06
2015,3,33,2,3.21931e-06
2016,3,33,2,2.84924e-06
2017,3,33,2,2.90529e-06
2018,3,33,2,4.17215e-06
2019,3,33,2,5.17006e-06
2020,3,33,2,1.78286e-06
2021,3,33,2,0
1972,3,34,3,1.82741e-06
1973,3,34,3,2.50387e-06
1974,3,34,3,2.07481e-06
1975,3,34,3,1.87227e-06
1976,3,34,3,2.04677e-06
1977,3,34,3,1.78483e-06
1978,3,34,3,1.98874e-06
1979,3,34,3,1.41119e-06
1980,3,34,3,1.73687e-06
1981,3,34,3,1.8801e-06
1982,3,34,3,2.29286e-06
1983,3,34,3,2.96998e-06
1984,3,34,3,2.53018e-06
1985,3,34,3,2.43867e-06
1986,3,34,3,4.07125e-06
1987,3,34,3,3.52602e-06
1988,3,34,3,2.76382e-06
1989,3,34,3,3.11612e-06
1990,3,34,3,2.99842e-06
1991,3,34,3,2.78498e-06
1992,3,34,3,2.60944e-06
1993,3,34,3,2.67718e-06
1994,3,34,3,2.76062e-06
1995,3,34,3,2.97972e-06
1996,3,34,3,2.50507e-06
1997,3,34,3,3.59604e-06
1998,3,34,3,2.76473e-06
1999,3,34,3,2.13288e-06
2000,3,34,3,3.27311e-06
2001,3,34,3,3.11506e-06
2002,3,34,3,2.4226e-06
2003,3,34,3,2.45303e-06
2004,3,34,3,2.76674e-06
2005,3,34,3,2.7516e-06
2006,3,34,3,3.23225e-06
2007,3,34,3,2.80301e-06
2008,3,34,3,2.12e-06
2009,3,34,3,1.85692e-06
2010,3,34,3,1.96605e-06
2011,3,34,3,3.02297e-06
2012,3,34,3,2.30872e-06
2013,3,34,3,2.67087e-06
2014,3,34,3,2.61204e-06
2015,3,34,3,2.14065e-06
2016,3,34,3,2.03606e-06
2017,3,34,3,1.9786e-06
2018,3,34,3,2.80842e-06
2019,3,34,3,2.4259e-06
2020,3,34,3,1.87596e-06
2021,3,34,3,0
1972,3,35,4,8.56895e-06
1973,3,35,4,1.05477e-05
1974,3,35,4,1.09171e-05
1975,3,35,4,9.63939e-06
1976,3,35,4,9.2471e-06
1977,3,35,4,8.18095e-06
1978,3,35,4,9.97255e-06
1979,3,35,4,7.34463e-06
1980,3,35,4,1.04986e-05
1981,3,35,4,7.36415e-06
1982,3,35,4,7.51604e-06
1983,3,35,4,1.12601e-05
1984,3,35,4,1.17019e-05
1985,3,35,4,1.07785e-05
1986,3,35,4,1.66276e-05
1987,3,35,4,1.4192e-05
1988,3,35,4,1.40659e-05
1989,3,35,4,1.04777e-05
1990,3,35,4,1.00029e-05
1991,3,35,4,1.26342e-05
1992,3,35,4,1.30484e-05
1993,3,35,4,1.51907e-05
1994,3,35,4,1.05969e-05
1995,3,35,4,1.37188e-05
1996,3,35,4,1.07183e-05
1997,3,35,4,1.26197e-05
1998,3,35,4,1.39886e-05
1999,3,35,4,1.15797e-05
2000,3,35,4,1.33727e-05
2001,3,35,4,1.64726e-05
2002,3,35,4,1.20352e-05
2003,3,35,4,1.46732e-05
2004,3,35,4,1.32342e-05
2005,3,35,4,1.60058e-05
2006,3,35,4,1.69091e-05
2007,3,35,4,1.14885e-05
2008,3,35,4,9.67218e-06
2009,3,35,4,8.32594e-06
2010,3,35,4,1.14917e-05
2011,3,35,4,1.21937e-05
2012,3,35,4,1.13689e-05
2013,3,35,4,1.26509e-05
2014,3,35,4,1.3041e-05
2015,3,35,4,1.18178e-05
2016,3,35,4,1.0311e-05
2017,3,35,4,8.91342e-06
2018,3,35,4,1.27758e-05
2019,3,35,4,1.32332e-05
2020,3,35,4,8.46136e-06
2021,3,35,4,0
1972,3,36,5,0
1973,3,36,5,0
1974,3,36,5,0
1975,3,36,5,0
1976,3,36,5,0
1977,3,36,5,0
1978,3,36,5,0
1979,3,36,5,0
1980,3,36,5,0
1981,3,36,5,0
1982,3,36,5,0
1983,3,36,5,0
1984,3,36,5,0
1985,3,36,5,0
1986,3,36,5,0
1987,3,36,5,0
1988,3,36,5,0
1989,3,36,5,0
1990,3,36,5,0
1991,3,36,5,0
1992,3,36,5,0
1993,3,36,5,0
1994,3,36,5,0
1995,3,36,5,0
1996,3,36,5,0
1997,3,36,5,0
1998,3,36,5,0
1999,3,36,5,0
2000,3,36,5,0
2001,3,36,5,0
2002,3,36,5,0
2003,3,36,5,0
2004,3,36,5,0
2005,3,36,5,8.9483e-06
2006,3,36,5,1.00032e-05
2007,3,36,5,9.19066e-06
2008,3,36,5,9.04851e-06
2009,3,36,5,8.6133e-06
2010,3,36,5,8.27342e-06
2011,3,36,5,7.18653e-06
2012,3,36,5,8.02001e-06
2013,3,36,5,8.43133e-06
2014,3,36,5,8.6552e-06
2015,3,36,5,7.52615e-06
2016,3,36,5,5.77132e-06
2017,3,36,5,6.27136e-06
2018,3,36,5,5.65222e-06
2019,3,36,5,4.78807e-06
2020,3,36,5,4.6044e-06
2021,3,36,5,2.87559e-06
1972,3,37,6,5.09948e-06
1973,3,37,6,7.83096e-06
1974,3,37,6,4.7259e-06
1975,3,37,6,5.00609e-06
1976,3,37,6,4.11693e-06
1977,3,37,6,5.98616e-06
1978,3,37,6,5.60966e-06
1979,3,37,6,4.15787e-06
1980,3,37,6,5.31056e-06
1981,3,37,6,3.75335e-06
1982,3,37,6,4.11093e-06
1983,3,37,6,8.03831e-06
1984,3,37,6,5.86562e-06
1985,3,37,6,5.67953e-06
1986,3,37,6,6.43898e-06
1987,3,37,6,6.30088e-06
1988,3,37,6,7.42981e-06
1989,3,37,6,4.37248e-06
1990,3,37,6,5.34841e-06
1991,3,37,6,5.29259e-06
1992,3,37,6,7.1182e-06
1993,3,37,6,4.63179e-06
1994,3,37,6,6.0485e-06
1995,3,37,6,5.78433e-06
1996,3,37,6,6.78317e-06
1997,3,37,6,5.91957e-06
1998,3,37,6,8.43005e-06
1999,3,37,6,6.29121e-06
2000,3,37,6,7.3141e-06
2001,3,37,6,6.47864e-06
2002,3,37,6,7.05159e-06
2003,3,37,6,4.64915e-06
2004,3,37,6,6.42027e-06
2005,3,37,6,6.25992e-06
2006,3,37,6,6.38303e-06
2007,3,37,6,9.55995e-06
2008,3,37,6,6.55809e-06
2009,3,37,6,6.89721e-06
2010,3,37,6,6.58113e-06
2011,3,37,6,4.82577e-06
2012,3,37,6,8.28648e-06
2013,3,37,6,6.33811e-06
2014,3,37,6,7.06397e-06
2015,3,37,6,7.799e-06
2016,3,37,6,6.16321e-06
2017,3,37,6,5.04701e-06
2018,3,37,6,4.98507e-06
2019,3,37,6,6.87892e-06
2020,3,37,6,5.69391e-06
2021,3,37,6,0
1972,3,38,7,0
1973,3,38,7,0
1974,3,38,7,0
1975,3,38,7,1.0375e-05
1976,3,38,7,8.82112e-06
1977,3,38,7,8.27281e-06
1978,3,38,7,1.29692e-05
1979,3,38,7,1.05961e-05
1980,3,38,7,1.1787e-05
1981,3,38,7,1.23679e-05
1982,3,38,7,1.02243e-05
1983,3,38,7,1.62693e-05
1984,3,38,7,1.56224e-05
1985,3,38,7,1.17559e-05
1986,3,38,7,1.33238e-05
1987,3,38,7,1.45756e-05
1988,3,38,7,1.47774e-05
1989,3,38,7,1.08751e-05
1990,3,38,7,1.08412e-05
1991,3,38,7,1.27339e-05
1992,3,38,7,1.05468e-05
1993,3,38,7,8.49089e-06
1994,3,38,7,1.15649e-05
1995,3,38,7,1.41164e-05
1996,3,38,7,1.36103e-05
1997,3,38,7,1.0379e-05
1998,3,38,7,0
1999,3,38,7,0
2000,3,38,7,0
2001,3,38,7,0
2002,3,38,7,0
2003,3,38,7,0
2004,3,38,7,0
2005,3,38,7,0
2006,3,38,7,0
2007,3,38,7,0
2008,3,38,7,0
2009,3,38,7,0
2010,3,38,7,0
2011,3,38,7,0
2012,3,38,7,0
2013,3,38,7,0
2014,3,38,7,0
2015,3,38,7,0
2016,3,38,7,0
2017,3,38,7,0
2018,3,38,7,0
2019,3,38,7,0
2020,3,38,7,0
2021,3,38,7,0
1972,3,39,7,0
1973,3,39,7,0
1974,3,39,7,0
1975,3,39,7,0
1976,3,39,7,0
1977,3,39,7,0
1978,3,39,7,0
1979,3,39,7,0
1980,3,39,7,0
1981,3,39,7,0
1982,3,39,7,0
1983,3,39,7,0
1984,3,39,7,0
1985,3,39,7,0
1986,3,39,7,0
1987,3,39,7,0
1988,3,39,7,0
1989,3,39,7,0
1990,3,39,7,0
1991,3,39,7,0
1992,3,39,7,0
1993,3,39,7,0
1994,3,39,7,0
1995,3,39,7,0
1996,3,39,7,0
1997,3,39,7,0
1998,3,39,7,0
1999,3,39,7,0
2000,3,39,7,0
2001,3,39,7,0
2002,3,39,7,0
2003,3,39,7,0
2004,3,39,7,0
2005,3,39,7,0
2006,3,39,7,0
2007,3,39,7,0
2008,3,39,7,0
2009,3,39,7,0
2010,3,39,7,4.7415e-06
2011,3,39,7,3.82492e-06
2012,3,39,7,4.50291e-06
2013,3,39,7,4.50136e-06
2014,3,39,7,6.26815e-06
2015,3,39,7,5.22838e-06
2016,3,39,7,4.83407e-06
2017,3,39,7,3.9306e-06
2018,3,39,7,5.1618e-06
2019,3,39,7,4.93299e-06
2020,3,39,7,2.86706e-06
2021,3,39,7,4.90421e-06
1972,3,40,8,0
1973,3,40,8,0
1974,3,40,8,0
1975,3,40,8,0
1976,3,40,8,0
1977,3,40,8,0
1978,3,40,8,0
1979,3,40,8,0
1980,3,40,8,0
1981,3,40,8,0
1982,3,40,8,0
1983,3,40,8,0
1984,3,40,8,0
1985,3,40,8,0
1986,3,40,8,0
1987,3,40,8,0
1988,3,40,8,0
1989,3,40,8,0
1990,3,40,8,0
1991,3,40,8,0
1992,3,40,8,0
1993,3,40,8,0
1994,3,40,8,0
1995,3,40,8,0
1996,3,40,8,0
1997,3,40,8,0
1998,3,40,8,0
1999,3,40,8,0
2000,3,40,8,0
2001,3,40,8,0
2002,3,40,8,0
2003,3,40,8,0
2004,3,40,8,0
2005,3,40,8,0
2006,3,40,8,0
2007,3,40,8,0
2008,3,40,8,0
2009,3,40,8,0
2010,3,40,8,9.40311e-06
2011,3,40,8,7.45307e-06
2012,3,40,8,9.92667e-06
2013,3,40,8,7.64789e-06
2014,3,40,8,1.00111e-05
